label,folder,L,T,epoch,variant,scale_pair_or_block,value
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_perpos,f_1->f_2,2.4559974670410156
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_global,f_2->f_3,0.19198764860630035
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_perpos,f_2->f_3,0.14187531173229218
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_global,f_3->f_4,0.6538867950439453
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_perpos,f_3->f_4,0.6263971924781799
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_global,f_4->f_5,0.12315724790096283
L=32 i2_stride8h64_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride8h64_b64,32,2.269185314213022,19800,v1_perpos,f_4->f_5,0.059640929102897644
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_global,f_1->f_2,1.1583482027053833
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_perpos,f_1->f_2,1.1433093547821045
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_global,f_2->f_3,0.7851240634918213
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_perpos,f_2->f_3,0.821290910243988
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_global,f_3->f_4,0.421892911195755
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_perpos,f_3->f_4,0.33732637763023376
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_global,f_4->f_5,0.38856419920921326
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_perpos,f_4->f_5,0.43152037262916565
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_global,f_5->f_6,0.06515420228242874
L=64 i2_stride8h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h32_b16,64,2.269185314213022,19800,v1_perpos,f_5->f_6,0.04004858061671257
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_global,f_1->f_2,2.1002283096313477
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_perpos,f_1->f_2,2.1224100589752197
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_global,f_2->f_3,2.0322654247283936
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_perpos,f_2->f_3,2.0157549381256104
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_global,f_3->f_4,1.7899961471557617
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_perpos,f_3->f_4,1.6571033000946045
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_global,f_4->f_5,0.3274189531803131
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_perpos,f_4->f_5,0.36181941628456116
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_global,f_5->f_6,0.08403132110834122
L=64 i2_stride4h32_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h32_b16,64,2.269185314213022,19800,v1_perpos,f_5->f_6,0.06625191867351532
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_global,f_1->f_2,2.3972697257995605
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_perpos,f_1->f_2,2.544698715209961
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_global,f_2->f_3,1.9205230474472046
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_perpos,f_2->f_3,1.9285751581192017
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_global,f_3->f_4,1.781171441078186
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_perpos,f_3->f_4,1.875830054283142
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_global,f_4->f_5,0.2361203134059906
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_perpos,f_4->f_5,0.23845161497592926
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_global,f_5->f_6,0.06054683402180672
L=64 i2_stride8h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride8h64_b16,64,2.269185314213022,19800,v1_perpos,f_5->f_6,0.03763294219970703
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_global,f_1->f_2,1.240725040435791
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_perpos,f_1->f_2,1.2205921411514282
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_global,f_2->f_3,0.40693509578704834
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_perpos,f_2->f_3,0.35979047417640686
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_global,f_3->f_4,0.07671516388654709
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_perpos,f_3->f_4,0.07276348769664764
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_global,f_4->f_5,0.1330617070198059
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_perpos,f_4->f_5,0.10455901175737381
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_global,f_5->f_6,0.04177500680088997
L=64 i2_stride4h64_b16 (Phase-2),data/64Ising_T2.269_hsBignet_i2_stride4h64_b16,64,2.269185314213022,19800,v1_perpos,f_5->f_6,0.027921106666326523
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_global,f_1->f_2,2.5462706089019775
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_perpos,f_1->f_2,2.3251330852508545
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_global,f_2->f_3,0.42282724380493164
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_perpos,f_2->f_3,0.10565058887004852
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_global,f_3->f_4,0.18898628652095795
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_perpos,f_3->f_4,0.15796422958374023
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_global,f_4->f_5,0.12343402206897736
L=32 i2_stride8h32_nr2_b64 (P2.x D32),data/32Ising_T2.269_hsBignet_i2_stride8h32_nr2_b64,32,2.269185314213022,16800,v1_perpos,f_4->f_5,0.038351044058799744
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_global,f_1->f_2,2.3674657344818115
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_1->f_2,1.730480432510376
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_global,f_2->f_3,2.1777381896972656
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_2->f_3,1.1603596210479736
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_global,f_3->f_4,1.3549398183822632
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_3->f_4,1.4639527797698975
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_global,f_4->f_5,0.2845436930656433
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_4->f_5,0.3379310667514801
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_global,f_5->f_6,0.11293429136276245
L=64 baseline_nr2_b16 (P2.x C64),data/64Ising_T2.269_hsBignet_baseline_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_5->f_6,0.0052759889513254166
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_global,f_1->f_2,2.8395273685455322
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_1->f_2,3.1628823280334473
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_global,f_2->f_3,1.8466750383377075
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_2->f_3,1.6728118658065796
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_global,f_3->f_4,0.2877103388309479
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_3->f_4,0.12007680535316467
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_global,f_4->f_5,0.04194163158535957
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_4->f_5,0.041619330644607544
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_global,f_5->f_6,0.0016679948894307017
L=64 i2_stride8h32_nr2_b16 (P2.x D64 ★),data/64Ising_T2.269_hsBignet_i2_stride8h32_nr2_b16,64,2.269185314213022,19800,v1_perpos,f_5->f_6,5.818353340358157e-14
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_global,f_1->f_2,1.6596450805664062
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_perpos,f_1->f_2,1.6519711017608643
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_global,f_2->f_3,0.14192183315753937
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_perpos,f_2->f_3,0.0888996571302414
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_global,f_3->f_4,0.010578840970993042
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_perpos,f_3->f_4,0.006941867992281914
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_global,f_4->f_5,0.06354440003633499
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_perpos,f_4->f_5,0.0030124089680612087
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_global,f_5->f_6,0.04750542342662811
L=64 fixdil+VP-1e-3 nr=1 (champion ★),data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,14500,v1_perpos,f_5->f_6,0.0028846634086221457
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2_chain,f_1->f_2,0.7497854232788086
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2_chain,f_2->f_3,0.546021044254303
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2_chain,f_3->f_4,1.310133695602417
"T = 2.15  (low T, ordered)",data/32Ising_T2.15_hs_dataDriven,32,2.15,16500,v2_chain,f_4->f_5,0.7507267594337463
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2_chain,f_1->f_2,0.620354175567627
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2_chain,f_2->f_3,0.6606189012527466
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2_chain,f_3->f_4,0.3451431095600128
"T = 2.269 (T_c, hs_dataDriven)",data/32Ising_T2.269185314213022_hs_dataDriven,32,2.269185314213022,16000,v2_chain,f_4->f_5,1.9395592212677002
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2_chain,f_1->f_2,2.072535514831543
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2_chain,f_2->f_3,0.824191689491272
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2_chain,f_3->f_4,1.6542112827301025
"T = 2.269 (T_c, hs_bignet)",data/32Ising_T2.269_hs_bignet,32,2.269185314213022,9500,v2_chain,f_4->f_5,1.943589687347412
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2_chain,f_1->f_2,1.4046504497528076
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2_chain,f_2->f_3,0.37649106979370117
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2_chain,f_3->f_4,0.018518023192882538
T_c sym_bignet (rev-KL),data/32Ising_T2.269_sym_bignet,32,2.269,5950,v2_chain,f_4->f_5,3.379379995749332e-05
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2_chain,f_1->f_2,1.4826143980026245
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2_chain,f_2->f_3,0.43994140625
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2_chain,f_3->f_4,0.018016168847680092
T_c pathgrad_bignet_long_ext (STL),data/32Ising_T2.269_pathgrad_bignet_long_ext,32,2.269,4950,v2_chain,f_4->f_5,5.838842844241299e-05
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2_chain,f_1->f_2,0.5752922296524048
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2_chain,f_2->f_3,1.9540523290634155
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2_chain,f_3->f_4,0.58553147315979
"T = 2.40  (high T, disorder)",data/32Ising_T2.4_hs_dataDriven,32,2.4,17000,v2_chain,f_4->f_5,0.13942350447177887
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,2.274041175842285
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.7206200957298279
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,1.2875393629074097
L=32 baseline_b64,data/32Ising_T2.269_hsBignet_baseline_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,1.0519859790802002
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,2.4150736331939697
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.4918436110019684
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.24529080092906952
L=32 iii1_lam1.0_b64 (+III.1),data/32Ising_T2.269_hsBignet_iii1_lam1.0_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,0.07191984355449677
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,0.5343414545059204
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.6062862277030945
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.6310080289840698
L=32 i2_stride8h32_b64 (+I.2 cond),data/32Ising_T2.269_hsBignet_i2_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,1.6790410280227661
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,0.5416748523712158
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.3361476957798004
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.22964920103549957
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,0.05314590409398079
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,1.9711586236953735
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.9282824397087097
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.5173291563987732
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,1.3847123384475708
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2_chain,f_1->f_2,2.1657490730285645
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.04527972266077995
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.006521436385810375
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,v2_chain,f_4->f_5,5.760024635037553e-08
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2_chain,f_1->f_2,0.7145405411720276
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.5572443008422852
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.06468107551336288
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,v2_chain,f_4->f_5,0.01773342303931713
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2_chain,f_1->f_2,0.5064193606376648
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.7688961625099182
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.33287835121154785
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,v2_chain,f_4->f_5,0.03488500416278839
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2_chain,f_1->f_2,1.0076831579208374
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2_chain,f_2->f_3,0.5446224212646484
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2_chain,f_3->f_4,0.35759302973747253
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,v2_chain,f_4->f_5,1.66997230052948
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,0.33679571747779846
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.7253875732421875
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,0.4373728930950165
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.3271784782409668
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.1372123807668686
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,0.7890048623085022
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.7236610651016235
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,0.3531136214733124
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.24633395671844482
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,v2_chain,f_5->f_6,0.0390443354845047
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2_chain,f_1->f_2,2.0006771087646484
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2_chain,f_2->f_3,0.464830607175827
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2_chain,f_3->f_4,1.973612666130066
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,v2_chain,f_4->f_5,0.33422693610191345
