label,folder,L,T,epoch,scale_s,L_s,source,metric,value
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,blockRG,moment_mean,-0.01689569465816021
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,blockRG,moment_std,2.267432689666748
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,blockRG,moment_var,5.141251087188721
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,blockRG,moment_kurtosis,-1.846679190382867
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,blockRG,moment_skew,0.006558048042675441
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,64,cross,v5_ks,0.003970000000000001
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,64,cross,v5_w1,0.009729056270474028
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,64,cross,v5_rms_g,0.0
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,32,cross,v5_ks,0.08119000000000004
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,32,cross,v5_w1,0.1617884340999857
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,32,cross,v5_rms_g,0.12246693670749664
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,16,cross,v5_ks,0.141625
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,16,cross,v5_w1,0.2559533277257777
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,16,cross,v5_rms_g,0.0526311919093132
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,8,cross,v5_ks,0.10866406250000005
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,8,cross,v5_w1,0.2054233592540009
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,8,cross,v5_rms_g,0.04220667853951454
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,4,cross,v5_ks,0.09240625000000002
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,4,cross,v5_w1,0.1596272211914047
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,4,cross,v5_rms_g,0.019074151292443275
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,2,cross,v5_ks,0.097375
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,2,cross,v5_w1,0.16172722615451496
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,2,cross,v5_rms_g,nan
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,cross,v5_ks,0.178
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,cross,v5_w1,0.3314218021638917
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,cross,v5_rms_g,nan
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,mera_subsampled,moment_mean,-0.03459131717681885
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,mera_subsampled,moment_std,3.50704026222229
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,mera_subsampled,moment_var,12.299330711364746
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,mera_subsampled,moment_kurtosis,-1.333952273373866
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,mera_subsampled,moment_skew,0.015193538311129993
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,mera_subsampled,moment_mean,-4.213184833526611
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,mera_subsampled,moment_std,12.208588600158691
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,mera_subsampled,moment_var,149.0496368408203
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,mera_subsampled,moment_kurtosis,-0.682454355411636
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,mera_subsampled,moment_skew,-0.45786953633907523
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,mera_subsampled,moment_mean,-9.499181747436523
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,mera_subsampled,moment_std,22.386098861694336
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,mera_subsampled,moment_var,501.13739013671875
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,mera_subsampled,moment_kurtosis,-0.9563499099447776
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,mera_subsampled,moment_skew,-0.47241392876821886
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,mera_subsampled,moment_mean,-14.744973182678223
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,mera_subsampled,moment_std,22.22019386291504
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,mera_subsampled,moment_var,493.7370300292969
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,mera_subsampled,moment_kurtosis,-1.2419884616626795
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,mera_subsampled,moment_skew,-0.4247605617242066
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,mera_subsampled,moment_mean,-7.305098533630371
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,mera_subsampled,moment_std,12.471087455749512
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,mera_subsampled,moment_var,155.5280303955078
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,mera_subsampled,moment_kurtosis,-1.1618659395689652
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,mera_subsampled,moment_skew,-0.42535182258705506
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,mera_subsampled,moment_mean,-6.049603462219238
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,mera_subsampled,moment_std,9.352067947387695
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,mera_subsampled,moment_var,87.461181640625
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,mera_subsampled,moment_kurtosis,-1.1779049570030709
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,mera_subsampled,moment_skew,-0.42016282683863804
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,blockRG,moment_mean,-0.03459131717681885
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,blockRG,moment_std,3.50704026222229
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,blockRG,moment_var,12.299330711364746
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,blockRG,moment_kurtosis,-1.333952273373866
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,0,32,blockRG,moment_skew,0.015193538311129993
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,blockRG,moment_mean,-0.03459132835268974
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,blockRG,moment_std,3.178054094314575
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,blockRG,moment_var,10.100027084350586
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,blockRG,moment_kurtosis,-1.5319216496856525
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,1,16,blockRG,moment_skew,0.017708419403094918
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,blockRG,moment_mean,-0.034591324627399445
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,blockRG,moment_std,2.9044411182403564
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,blockRG,moment_var,8.435778617858887
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,blockRG,moment_kurtosis,-1.6519473292115174
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,2,8,blockRG,moment_skew,0.020201961672020208
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,blockRG,moment_mean,-0.034591320902109146
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,blockRG,moment_std,2.6928799152374268
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,blockRG,moment_var,7.251602649688721
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,blockRG,moment_kurtosis,-1.7200876821647981
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,3,4,blockRG,moment_skew,0.023164850939309607
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,blockRG,moment_mean,-0.03459133207798004
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,blockRG,moment_std,2.537604570388794
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,blockRG,moment_var,6.439437389373779
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,blockRG,moment_kurtosis,-1.7778427325893864
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,4,2,blockRG,moment_skew,0.02887104909514786
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,blockRG,moment_mean,-0.03459133207798004
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,blockRG,moment_std,2.4618563652038574
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,blockRG,moment_var,6.060737133026123
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,blockRG,moment_kurtosis,-1.8368664852056662
L=32 i2_stride4h32_b64 (Phase-2),data/32Ising_T2.269_hsBignet_i2_stride4h32_b64,32,2.269185314213022,19800,5,1,blockRG,moment_skew,0.03380660784540168
