label,folder,L,T,epoch,level,stride,sites,z_at_level_rms,cnn_mu_rms,cnn_mu_rms_over_z_rms,mean_sigma,std_sigma,mean_abs_log_sigma,ks_raw,ks_whit,ks_improvement,w1_raw,w1_whit,w1_improvement,kl_gauss_raw,kl_gauss_whit,kl_improvement
L32_champion,data/32Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_b64,32,2.269185314213022,9500,1,8,12,6.243185043334961,1.0574811697006226,0.16938167976126042,1.507380723953247,0.5513275861740112,0.36255398392677307,0.061608892484817934,0.040988891794692284,0.02062000069012565,0.10588658928683586,0.07150766824619802,0.03437892104063785,17.21448958101063,7.419755643619439,9.79473393739119
L32_champion,data/32Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_b64,32,2.269185314213022,9500,2,4,48,7.142552375793457,3.9977598190307617,0.5597102560394029,1.0444546937942505,0.3282201290130615,0.2503295838832855,0.09228973377610922,0.0770627404894555,0.015226993286653723,0.14855936507765458,0.15125755482497621,-0.0026981897473216387,23.109275160649606,15.753248142143228,7.356027018506378
L32_champion,data/32Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_b64,32,2.269185314213022,9500,3,2,192,6.567603588104248,1.70822012424469,0.2600979339463317,0.7301181554794312,0.3518551290035248,0.5433930158615112,0.08142680957028692,0.1969379093348022,-0.11551109976451529,0.1305085300327484,0.38388451138090185,-0.2533759813481534,19.241144245994192,166.35414517497125,-147.11300092897704
L32_champion,data/32Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_b64,32,2.269185314213022,9500,4,1,768,2.4151906967163086,0.3074200451374054,0.12728603399940475,0.4072442948818207,0.12262415140867233,0.9350345134735107,0.020615037037352346,0.028434657148135534,-0.007819620110783188,0.045417725468301376,0.05773939874065173,-0.012321673272350356,1.5368780206614598,14.589725088846059,-13.0528470681846
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,1,16,12,2.45239520072937,0.5993955135345459,0.2444122845110912,1.40435791015625,0.1931368112564087,0.3306189477443695,0.036704500942756846,0.04021898492815956,-0.0035144839854027166,0.07050935840824493,0.08361589207394096,-0.01310653366569603,1.9093359195885227,0.5653971355638274,1.3439387840246952
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,2,8,48,2.502964735031128,1.9541325569152832,0.7807271630977254,1.2048271894454956,0.08521868288516998,0.18395674228668213,0.03672265070156722,0.018519459784799186,0.01820319091676803,0.07474962045315837,0.038654619349110686,0.03609500110404769,1.9306017667897661,0.6150618653408151,1.315539901448951
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,3,4,192,2.854639768600464,1.0992634296417236,0.38507956125766135,1.0040678977966309,0.19990777969360352,0.1726495921611786,0.03579361639992962,0.03708727207406126,-0.001293655674131644,0.0727935685586602,0.08557241188461658,-0.012778843325956371,2.6793773664449865,2.1394583234857576,0.5399190429592289
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,4,2,768,3.2560200691223145,1.1219545602798462,0.3445785150157054,0.9608004689216614,0.1839500069618225,0.16505220532417297,0.020259806002023373,0.02397439572622706,-0.0037145897242036874,0.04225420709315271,0.05632046214188315,-0.014066255048730443,3.7565631753911717,3.429066151641397,0.32749702374977474
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,5,1,3072,2.4249465465545654,0.269803524017334,0.11126163766395898,0.3543822169303894,0.03804050013422966,1.0429370403289795,0.019253603338096892,0.013474573574808357,0.005779029763288535,0.03268373255865977,0.018997395112937833,0.013686337445721938,1.5548317489134895,22.552921495542197,-20.998089746628708
