label,folder,L,T,epoch,block,mean_logjac,std_logjac,mean_abs_logjac
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,0,1354.7822265625,129.5152130126953,1354.7822265625
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,1,-636.0675659179688,354.4404296875,636.0675659179688
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,2,1.6216504573822021,7.477959632873535,6.644284725189209
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,3,-176.13162231445312,8.083382606506348,176.13162231445312
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,4,-5.686867713928223,0.31364670395851135,5.686867713928223
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,5,-63.55284118652344,0.6751930713653564,63.55284118652344
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,6,-0.9036723375320435,0.14108118414878845,0.9036723375320435
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,7,-22.132905960083008,0.18820412456989288,22.132905960083008
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,8,-0.0058390675112605095,0.0,0.0058390675112605095
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,9,-6.502047538757324,0.05323981121182442,6.502047538757324
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,10,-0.04378388077020645,0.0,0.04378388077020645
L64_champion,data/64Ising_T2.269_hsBignet_hcg_perscale_fixdil_vp1e-3_nr1_b16,64,2.269185314213022,13500,11,-1.2879976034164429,8.032264986468363e-08,1.2879976034164429
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,4270.634765625,17.300336837768555,4270.634765625
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,681.8577880859375,82.4449691772461,681.8577880859375
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,153.43405151367188,61.59408950805664,153.43405151367188
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,-560.2071533203125,73.22368621826172,560.2071533203125
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,-50.06901550292969,21.612600326538086,50.06901550292969
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,-194.4868927001953,13.218097686767578,194.4868927001953
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,-1.6042912006378174,0.7548518776893616,1.6158090829849243
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,7,-56.59745407104492,1.8686021566390991,56.59745407104492
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,8,-1.405071496963501,0.9254488945007324,1.41317617893219
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,9,-12.657172203063965,1.8368823528289795,12.657172203063965
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,10,-0.06247783079743385,3.725290298461914e-09,0.06247783079743385
L64_baseline,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,11,-2.2573721408843994,0.21183757483959198,2.2573721408843994
