label,folder,L,T,epoch,variant,scale_pair_or_block,value
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_1->f_2,0.3354281187057495
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_global,f_2->f_3,0.2666236460208893
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_2->f_3,0.1846359819173813
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_global,f_3->f_4,0.38822102546691895
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_3->f_4,0.3645341992378235
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_global,f_4->f_5,0.08863929659128189
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_4->f_5,0.05358798801898956
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_global,f_1->f_2,2.2376654148101807
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_1->f_2,2.3494904041290283
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_global,f_2->f_3,0.5705745220184326
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_perpos,f_2->f_3,0.5121614933013916
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,gauge_v1_global,f_3->f_4,1.4874156713485718
