label,folder,L,T,epoch,scale_s,L_s,source,metric,value
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0018050000000000566
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.015058202803615212
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.09395410120487213
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.0021171875000000062
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.009882880406509326
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.05543557181954384
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.00296875000000002
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.009934249952056055
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.01878109946846962
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.006
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.007260295695447033
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.013
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.016136444756026228
L=32 combined_lam1.0_b64 (I.2+III.1),data/32Ising_T2.269_hsBignet_combined_lam1.0_stride8h32_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0017500000000000016
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.019276656655171875
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.059810854494571686
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.0017265625000000284
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.012585242903061435
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.053012460470199585
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.0031562499999999993
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.009381535593411167
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.02319926954805851
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.005125
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.006836023554911679
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.0145
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.017989560559544746
L=32 iii1_lam0.1_b64,data/32Ising_T2.269_hsBignet_iii1_lam0.1_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0025249999999999995
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.012417027564380876
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.47176265716552734
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.0015625000000000222
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.008518726593122219
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.3930915296077728
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.002875000000000072
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.010684409398383653
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.3494100868701935
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.007375
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.01002202769080033
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.018
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.02990398147740325
L=32 iii1_lam10.0_b64,data/32Ising_T2.269_hsBignet_iii1_lam10.0_b64,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0018500000000000183
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.0141232274842424
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.09543081372976303
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.0019453125000000182
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.008981962084587004
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.06089228019118309
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.0030624999999999958
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.009832755745276141
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.022480159997940063
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.006
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.006817769208642839
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.008
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.012082161751437495
L=32 i2_stride4h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride4h32,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0019200000000000328
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.016520727605604316
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.07706734538078308
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.001765625000000104
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.011689117892913839
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.046439338475465775
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.00275000000000003
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.009154165859512797
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.033936936408281326
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.006375
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.006146705660834417
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.0145
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.013749315675224331
L=32 i2_stride16h32 (b128),data/32Ising_T2.269_hsBignet_i2_stride16h32,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_ks,0.004729999999999901
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_w1,0.013339982325982411
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,0,32,cross_gauge,v5_gauge_rms_g,0.0
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_ks,0.0022350000000000148
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_w1,0.01423484943225367
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,1,16,cross_gauge,v5_gauge_rms_g,0.08327493071556091
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_ks,0.0023671875000000897
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_w1,0.01325596910964977
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,2,8,cross_gauge,v5_gauge_rms_g,0.0617331862449646
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_ks,0.003343750000000034
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_w1,0.012733678186688848
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,3,4,cross_gauge,v5_gauge_rms_g,0.08253617584705353
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_ks,0.00425
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_w1,0.005635620583053769
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,4,2,cross_gauge,v5_gauge_rms_g,nan
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_ks,0.01
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_w1,0.012198524375700803
L=32 i1_df4.0 (Student-t b128),data/32Ising_T2.269_hsBignet_i1_df4.0,32,2.269185314213022,19800,5,1,cross_gauge,v5_gauge_rms_g,nan
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.0035900000000000376
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.013439578854900174
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.0713472068309784
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.003479999999999983
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.013715067371396803
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.04633905738592148
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.0019609375000000373
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.012523963732664883
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.04196368530392647
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.0045937500000000075
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.00795316977836518
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.034114837646484375
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.00675
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.011523642030272062
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.0135
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.02202030971859947
L=64 baseline_b16,data/64Ising_T2.269_hsBignet_baseline_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.003290000000000015
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.013771204252948694
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.06503207981586456
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_ks,0.003574999999999995
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_w1,0.013222359860096731
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,2,16,cross_gauge,v5_gauge_rms_g,0.03958650305867195
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_ks,0.0022578125000000115
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_w1,0.014449875191970343
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,3,8,cross_gauge,v5_gauge_rms_g,0.03228189796209335
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_ks,0.0037812500000000138
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_w1,0.011033278963838019
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,4,4,cross_gauge,v5_gauge_rms_g,0.034074168652296066
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_ks,0.00575
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_w1,0.013282283832693666
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,5,2,cross_gauge,v5_gauge_rms_g,nan
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_ks,0.011
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_w1,0.015656388674616203
L=64 iii1_lam1.0_b16 (+III.1),data/64Ising_T2.269_hsBignet_iii1_lam1.0_b16,64,2.269185314213022,19800,6,1,cross_gauge,v5_gauge_rms_g,nan
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_ks,0.003589999999999982
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_w1,0.012169552201671742
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,0,64,cross_gauge,v5_gauge_rms_g,0.0
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_ks,0.0030950000000000144
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_w1,0.012784596036062062
L=64 i2_stride16h32_b16 (+I.2),data/64Ising_T2.269_hsBignet_i2_stride16h32_b16,64,2.269185314213022,19800,1,32,cross_gauge,v5_gauge_rms_g,0.07710520923137665
